"country_region_code","country_region","sub_country","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","weekday","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-03,"Friday",-75,-32,-26,-61,-64,27
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-04,"Saturday",-82,-40,-47,-60,-52,18
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-05,"Sunday",-83,-46,-42,-58,-50,14
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-06,"Monday",-73,-35,-30,-62,-64,24
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-07,"Tuesday",-73,-32,-9,-57,-65,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-08,"Wednesday",-74,-29,-17,-58,-64,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-09,"Thursday",-70,-20,-15,-54,-65,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-10,"Friday",-79,-38,-27,-63,-80,31
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-11,"Saturday",-82,-37,-47,-57,-53,18
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-12,"Sunday",-90,-73,-45,-57,-56,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-13,"Monday",-80,-46,-42,-72,-82,30
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-14,"Tuesday",-72,-28,-17,-57,-64,24
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-15,"Wednesday",-72,-30,-12,-56,-64,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-16,"Thursday",-73,-30,-9,-56,-64,26
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-17,"Friday",-75,-32,-25,-57,-63,26
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-18,"Saturday",-82,-40,-61,-63,-50,18
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-19,"Sunday",-81,-42,-27,-50,-46,13
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-20,"Monday",-70,-33,-19,-56,-61,23
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-21,"Tuesday",-71,-30,-9,-55,-62,24
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-22,"Wednesday",-72,-30,-5,-54,-61,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-23,"Thursday",-71,-27,-1,-52,-62,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-24,"Friday",-72,-27,-9,-53,-61,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-25,"Saturday",-78,-34,-36,-52,-48,17
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-26,"Sunday",-78,-38,-18,-43,-44,13
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-27,"Monday",-68,-31,-13,-53,-60,23
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-28,"Tuesday",-73,-34,-47,-63,-62,23
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-29,"Wednesday",-72,-30,-32,-58,-61,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-04-30,"Thursday",-73,-27,-26,-55,-61,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-01,"Friday",-74,-29,-19,-52,-60,25
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-02,"Saturday",-78,-33,-30,-47,-45,16
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-03,"Sunday",-79,-38,-28,-44,-42,13
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-04,"Monday",-68,-29,-6,-49,-58,22
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-05,"Tuesday",-69,-26,2,-50,-59,23
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-06,"Wednesday",-69,-23,5,-48,-58,23
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-07,"Thursday",-65,-14,10,-44,-58,23
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-08,"Friday",-76,-31,8,-56,-76,29
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-09,"Saturday",-78,-31,-19,-45,-46,16
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-10,"Sunday",-80,-39,-46,-50,-43,13
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-11,"Monday",-68,-27,-17,-49,-57,22
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-12,"Tuesday",-68,-25,4,-47,-56,22
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-13,"Wednesday",-67,-24,4,-46,-56,23
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-14,"Thursday",-66,-22,21,-44,-56,21
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-15,"Friday",-67,-22,34,-41,-55,22
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-16,"Saturday",-73,-27,-4,-38,-40,14
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-17,"Sunday",-71,-26,41,-19,-33,10
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-18,"Monday",-59,-21,45,-38,-52,19
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-19,"Tuesday",-60,-18,61,-38,-53,20
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-20,"Wednesday",-60,-16,67,-37,-53,20
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-21,"Thursday",-61,-15,44,-39,-54,21
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-22,"Friday",-63,-16,42,-37,-53,21
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-23,"Saturday",-70,-22,-9,-38,-37,14
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-24,"Sunday",-67,-24,27,-22,-33,10
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-25,"Monday",-62,-25,137,-40,-77,24
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-26,"Tuesday",-55,-12,82,-35,-52,18
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-27,"Wednesday",-58,-16,60,-34,-52,20
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-28,"Thursday",-56,-11,77,-34,-52,20
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-29,"Friday",-58,-13,73,-30,-51,20
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-30,"Saturday",-67,-17,37,-27,-28,11
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-05-31,"Sunday",-65,-19,60,-11,-24,8
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-01,"Monday",-53,-14,58,-31,-47,16
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-02,"Tuesday",-55,-14,81,-31,-47,17
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-03,"Wednesday",-57,-16,37,-35,-47,19
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-04,"Thursday",-58,-15,16,-38,-48,19
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-05,"Friday",-62,-19,-5,-41,-49,20
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-06,"Saturday",-69,-24,-33,-45,-32,14
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-07,"Sunday",-68,-24,-8,-33,-26,10
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-08,"Monday",-54,-18,26,-33,-45,17
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-09,"Tuesday",-54,-16,64,-31,-45,17
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-10,"Wednesday",-59,-19,-3,-44,-47,19
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-11,"Thursday",-56,-15,11,-40,-46,19
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-12,"Friday",-57,-15,28,-35,-45,19
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-13,"Saturday",-63,-14,57,-21,-19,9
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-14,"Sunday",-60,-17,68,-10,-16,7
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-15,"Monday",-42,-12,67,-27,-43,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-16,"Tuesday",-46,-10,84,-30,-43,16
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-17,"Wednesday",-48,-13,47,-33,-44,17
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-18,"Thursday",-49,-10,20,-36,-46,18
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-19,"Friday",-50,-8,49,-28,-43,16
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-20,"Saturday",-56,-7,48,-18,-18,8
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-21,"Sunday",-57,-14,36,-9,-9,6
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-22,"Monday",-42,-12,73,-26,-44,14
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-23,"Tuesday",-44,-9,102,-27,-44,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-24,"Wednesday",-46,-7,101,-25,-43,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-25,"Thursday",-45,-4,107,-25,-44,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-26,"Friday",-48,-6,76,-26,-44,16
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-27,"Saturday",-57,-14,-7,-31,-21,10
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-28,"Sunday",-53,-16,42,-10,-13,7
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-29,"Monday",-42,-14,25,-29,-41,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-06-30,"Tuesday",-42,-11,48,-25,-41,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-01,"Wednesday",-44,-13,30,-29,-41,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-02,"Thursday",-43,-9,31,-28,-42,16
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-03,"Friday",-45,-8,59,-23,-41,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-04,"Saturday",-49,-13,25,-15,-15,7
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-05,"Sunday",-44,-15,71,2,-11,5
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-06,"Monday",-33,-11,69,-20,-42,13
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-07,"Tuesday",-35,-11,68,-22,-42,14
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-08,"Wednesday",-41,-13,22,-29,-41,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-09,"Thursday",-39,-10,40,-25,-41,15
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-10,"Friday",-39,-9,80,-16,-40,13
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-11,"Saturday",-44,-11,73,-6,-11,5
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-12,"Sunday",-40,-13,105,15,-7,3
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-13,"Monday",-30,-9,102,-17,-40,11
"GB","United Kingdom","England","Suffolk","","GB-SFK",NA,2020-07-14,"Tuesday",-31,-9,92,-19,-40,13
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-15,"Saturday",-14,-5,-46,-11,-5,3
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-16,"Sunday",-17,-9,-44,-5,-6,2
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-17,"Monday",7,2,24,1,-18,2
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-18,"Tuesday",8,0,11,-3,-17,3
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-19,"Wednesday",5,-1,7,-7,-18,3
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-20,"Thursday",3,-2,-9,-8,-19,3
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-21,"Friday",5,-1,20,-1,-19,2
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-22,"Saturday",-5,-2,-13,1,-3,0
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-23,"Sunday",-5,-2,-18,10,-1,-1
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-24,"Monday",-3,1,-8,-1,0,1
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-25,"Tuesday",1,7,-3,0,1,0
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-26,"Wednesday",2,1,9,-3,1,0
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-27,"Thursday",1,1,1,-1,0,1
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-28,"Friday",1,3,-8,2,-1,1
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-02-29,"Saturday",-1,1,-24,-6,0,1
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-01,"Sunday",5,4,17,8,1,-1
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-02,"Monday",3,6,5,2,2,0
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-03,"Tuesday",3,5,2,-1,2,0
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-04,"Wednesday",0,5,-5,-2,1,1
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-05,"Thursday",-7,0,-17,-3,0,2
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-06,"Friday",4,9,36,2,0,0
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-07,"Saturday",-2,4,-1,2,2,0
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-08,"Sunday",-2,3,-2,2,0,0
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-09,"Monday",-1,7,5,-3,1,1
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-10,"Tuesday",-1,7,-5,-5,0,2
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-11,"Wednesday",0,7,10,-8,-1,2
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-12,"Thursday",1,11,7,-10,-2,3
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-13,"Friday",-2,13,15,-11,-7,4
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-14,"Saturday",-8,8,-9,-18,-2,3
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-15,"Sunday",-12,9,-11,-11,-5,3
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-16,"Monday",-1,25,30,-19,-12,6
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-17,"Tuesday",-11,30,-1,-33,-23,11
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-18,"Wednesday",-16,33,7,-40,-32,14
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-19,"Thursday",-19,33,-13,-44,-35,16
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-20,"Friday",-28,17,8,-43,-37,16
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-21,"Saturday",-47,7,17,-46,-27,12
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-22,"Sunday",-58,-9,14,-43,-35,10
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-23,"Monday",-45,-2,4,-55,-55,22
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-24,"Tuesday",-68,-21,-18,-69,-67,28
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-25,"Wednesday",-71,-23,2,-71,-72,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-26,"Thursday",-72,-25,-11,-73,-73,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-27,"Friday",-74,-27,-17,-72,-73,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-28,"Saturday",-81,-37,-49,-74,-58,21
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-29,"Sunday",-85,-44,-57,-74,-59,17
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-30,"Monday",-73,-31,-37,-75,-75,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-03-31,"Tuesday",-73,-29,-24,-75,-76,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-01,"Wednesday",-74,-32,-23,-76,-76,32
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-02,"Thursday",-74,-31,-22,-76,-76,33
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-03,"Friday",-74,-31,-18,-74,-74,32
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-04,"Saturday",-80,-36,-37,-72,-58,21
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-05,"Sunday",-82,-40,-34,-69,-57,16
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-06,"Monday",-72,-33,-29,-74,-76,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-07,"Tuesday",-73,-30,-21,-73,-76,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-08,"Wednesday",-73,-28,-19,-74,-76,32
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-09,"Thursday",-70,-19,-17,-73,-76,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-10,"Friday",-79,-34,-14,-77,-85,35
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-11,"Saturday",-81,-32,-42,-71,-58,21
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-12,"Sunday",-89,-63,-38,-69,-61,17
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-13,"Monday",-79,-42,-23,-81,-88,34
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-14,"Tuesday",-71,-27,-19,-72,-75,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-15,"Wednesday",-72,-28,-9,-72,-75,32
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-16,"Thursday",-73,-30,-17,-72,-75,32
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-17,"Friday",-77,-34,-39,-74,-74,32
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-18,"Saturday",-81,-37,-41,-70,-55,20
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-19,"Sunday",-82,-40,-19,-63,-54,15
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-20,"Monday",-73,-33,-9,-70,-74,30
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-21,"Tuesday",-73,-31,-12,-70,-74,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-22,"Wednesday",-74,-31,-2,-71,-73,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-23,"Thursday",-73,-30,-2,-70,-73,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-24,"Friday",-74,-30,-3,-68,-71,30
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-25,"Saturday",-78,-34,-26,-64,-52,19
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-26,"Sunday",-80,-37,-12,-58,-51,15
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-27,"Monday",-71,-32,-9,-68,-72,29
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-28,"Tuesday",-77,-38,-57,-75,-74,30
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-29,"Wednesday",-74,-33,-28,-72,-73,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-04-30,"Thursday",-76,-32,-39,-72,-73,32
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-01,"Friday",-76,-29,-20,-69,-70,31
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-02,"Saturday",-78,-32,-15,-62,-50,19
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-03,"Sunday",-82,-38,-30,-61,-51,15
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-04,"Monday",-71,-30,-1,-67,-71,28
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-05,"Tuesday",-72,-28,-11,-68,-71,30
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-06,"Wednesday",-72,-26,7,-67,-71,30
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-07,"Thursday",-69,-18,6,-66,-70,29
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-08,"Friday",-77,-30,23,-71,-82,32
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-09,"Saturday",-79,-31,-10,-62,-49,18
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-10,"Sunday",-82,-39,-36,-64,-49,15
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-11,"Monday",-70,-28,-18,-67,-70,28
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-12,"Tuesday",-69,-25,2,-66,-69,29
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-13,"Wednesday",-70,-25,4,-66,-69,29
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-14,"Thursday",-70,-24,16,-65,-69,27
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-15,"Friday",-71,-24,38,-62,-67,27
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-16,"Saturday",-75,-27,14,-57,-45,16
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-17,"Sunday",-76,-28,34,-48,-41,12
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-18,"Monday",-65,-22,43,-61,-67,26
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-19,"Tuesday",-65,-19,35,-61,-67,27
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-20,"Wednesday",-66,-17,50,-61,-67,27
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-21,"Thursday",-66,-18,38,-61,-67,27
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-22,"Friday",-67,-19,40,-60,-65,26
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-23,"Saturday",-73,-24,3,-56,-40,16
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-24,"Sunday",-73,-23,45,-43,-37,11
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-25,"Monday",-67,-24,135,-62,-83,28
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-26,"Tuesday",-61,-14,51,-59,-66,25
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-27,"Wednesday",-63,-16,59,-59,-66,26
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-28,"Thursday",-62,-15,65,-58,-65,26
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-29,"Friday",-64,-15,74,-55,-63,25
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-30,"Saturday",-71,-19,41,-47,-29,13
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-05-31,"Sunday",-71,-20,52,-40,-26,10
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-01,"Monday",-60,-15,51,-55,-61,23
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-02,"Tuesday",-62,-15,48,-55,-61,24
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-03,"Wednesday",-64,-20,6,-60,-61,26
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-04,"Thursday",-64,-19,21,-59,-61,26
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-05,"Friday",-65,-18,36,-57,-59,24
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-06,"Saturday",-71,-24,-11,-55,-32,15
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-07,"Sunday",-69,-22,34,-44,-27,10
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-08,"Monday",-59,-18,43,-57,-59,23
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-09,"Tuesday",-59,-18,47,-56,-59,24
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-10,"Wednesday",-63,-20,2,-62,-60,26
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-11,"Thursday",-61,-18,18,-60,-59,26
"GB","United Kingdom","England","Surrey","","GB-SRY",NA,2020-06-12,"Friday",-64,-18,18,-59,-58,24
